"PU","NAME","WGMS_ID","SURVEY_DATE","REFERENCE_DATE","AREA","ANNUAL_BALANCE","ANNUAL_BALANCE_UNC","INVESTIGATOR","SPONS_AGENCY"
"CH","GRIES","359","19780930","19771001","6.348","1056","","VAW / ETH Z¸rich","VAW / ETH Z¸rich"
"CH","GRIES","359","19790930","19781001","6.364","-885","","VAW / ETH Z¸rich","VAW / ETH Z¸rich"
"CH","GRIES","359","19800930","19791001","6.261","570","","VAW / ETH Z¸rich","VAW / ETH Z¸rich"
"CH","GRIES","359","19810930","19801001","6.237","-324","","VAW / ETH Z¸rich","VAW / ETH Z¸rich"
"CH","GRIES","359","19820930","19811001","6.228","-1304","","VAW / ETH Z¸rich","VAW / ETH Z¸rich"
"CH","GRIES","359","19830930","19821001","6.221","-779","","VAW / ETH Z¸rich","VAW / ETH Z¸rich"
"CH","GRIES","359","19840930","19831001","6.209","-4","","VAW / ETH Z¸rich","VAW / ETH Z¸rich"
"CH","GRIES","359","19850930","19841001","6.194","-526","","VAW / ETH Z¸rich","VAW / ETH Z¸rich"
"CH","GRIES","359","19860930","19851001","6.077","-947","","VAW / ETH Z¸rich","VAW / ETH Z¸rich"
"CH","GRIES","359","19870930","19861001","5.991","-733","","VAW / ETH Z¸rich","VAW / ETH Z¸rich"
"CH","GRIES","359","19880930","19871001","5.963","-924","","Aellen M. (VAW) Funk M. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","19890930","19881001","5.929","-1071","","Aellen M. (VAW) Funk M. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","19900930","19891001","5.891","-1988","","Aellen M. (VAW) Funk M. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","19910930","19901001","5.799","-1344","","Aellen M. (VAW) Funk M. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","19920930","19911001","5.933","-1125","","Aellen M. (VAW) Funk M. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","19930930","19921001","5.879","-1052","","Aellen M. (VAW) Funk M. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","19940930","19931001","5.822","-209","","Funk M. (VAW) Hoelzle M. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","19950930","19941001","5.781","-278","","Funk M. (VAW) Hoelzle M. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","19960930","19951001","5.755","-517","","Funk M. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","19970930","19961001","5.734","-1068","","Funk M. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","19980930","19971001","5.767","-2053","","Funk M. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","19990930","19981001","5.324","-564","","Funk M. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","20000930","19991001","5.314","-985","","Funk M. (VAW) Bauder A. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","20010930","20001001","5.309","-229","","Funk M. (VAW) Bauder A. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","20020930","20011001","5.302","-990","","Funk M. (VAW) Bauder A. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","20030930","20021001","5.274","-2711","","Funk M. (VAW) Bauder A. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","20040930","20031001","5.167","-1146","","Funk M. (VAW) Bauder A. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","20050930","20041001","5.133","-1512","","Funk M. (VAW) Bauder A. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","20060930","20051001","5.084","-1995","","Funk M. (VAW) Bauder A. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","20070930","20061001","4.973","-1473","","Funk M. (VAW) Bauder A. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","20080910","20070916","4.973","-1601","","Funk M. (VAW) Bauder A. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","20090906","20080910","4.973","-883","","Funk M. (VAW) Bauder A. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","20100904","20090906","4.973","-1307","","Funk M. (VAW) Bauder A. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","20110909","20100904","4.83","-1802","","Funk M. (VAW) Bauder A. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","20120910","20110909","4.83","-2040","","Funk M. (VAW) Bauder A. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","20130929","20120910","4.83","-542","","Funk M. (VAW) Bauder A. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","20140910","20130929","4.9731","-610","","Funk M. (VAW) Bauder A. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","20150908","20140910","4.4306302","-1713","","Bauder A. (VAW) Funk M. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","20160907","20150908","4.43063","-1191","","Bauder A. (VAW) Funk M. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","20170907","20160907","4.4075","-2437","","Funk M. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","20181005","20170907","4.3475","-2045","","Funk M. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","GRIES","359","20199999","20189999","4.3475","-865","","",""
"CH","GROSSER ALETSCH","360","19400915","19390916","89.1525","897","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19410920","19401014","89.1475","-919","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19420915","19410920","89.135","-1323","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19430916","19420915","89.1025","-1203","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19440910","19430916","89.095","-1316","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19450813","19440828","89.0875","-612","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19460909","19450912","89.065","-321","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19470826","19460918","89.035","-1838","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19480815","19470905","89.01","437","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19490820","19480909","88.99","-1039","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19500908","19490904","88.96","-2043","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19510909","19500912","88.9375","-207","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19520920","19510918","88.9075","-881","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19530910","19520920","88.8625","-396","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19540910","19530910","88.825","-542","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19550917","19540910","88.7875","-12","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19560915","19550917","88.74","-282","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19571009","19560920","87.4725","-478","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19580910","19571003","87.715","-615","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19590909","19580910","86.785","-956","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19600908","19590909","86.77","-154","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19610912","19600908","86.7575","-56","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19620903","19610912","86.7475","-558","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19630910","19620903","86.7325","-662","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19640908","19630910","86.7225","-1195","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19651006","19640908","86.7175","501","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19660906","19651006","86.71","258","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19670911","19660906","86.705","-489","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19680910","19670911","86.69","-9","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19690908","19680910","86.6825","-5","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19700908","19690908","86.68","-371","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19710907","19700908","86.6725","-1038","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19720912","19710907","86.6525","-313","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19730911","19720912","86.625","-799","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19740910","19730911","86.5925","-249","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19750909","19740910","86.555","396","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19760905","19750909","86.49","-931","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19770903","19760905","86.45","550","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19780905","19770903","86.415","886","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19790911","19780905","86.38","-508","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19800916","19790911","86.555","624","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19810915","19800916","84.28","-23","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19820921","19810915","83.8325","-362","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19830920","19820921","83.785","-317","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19841018","19830920","83.7425","180","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19850930","19840921","83.6925","-318","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19860930","19850929","83.6725","-814","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19870928","19860928","83.62","-194","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19881004","19871010","83.58","-791","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19891005","19881005","83.56","-680","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19901011","19891006","83.5625","-941","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19910925","19901012","83.545","-1106","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19921008","19911009","83.53","-1511","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19939999","19929999","83.5175","-93","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19949999","19939999","83.49","-271","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19959999","19949999","83.47","-24","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19969999","19959999","83.4525","-448","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19970919","19960930","83.42","-520","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19981003","19970919","83.3925","-1226","","","VAW / ETH Zuerich"
"CH","GROSSER ALETSCH","360","19990823","19981122","83.02","-502","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19560915","19550915","2.405","334","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19570915","19560915","2.44375","465","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19580915","19570915","2.44188","-118","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19590915","19580915","2.44188","-593","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19600915","19590915","2.44062","480","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19610915","19600915","2.44062","418","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19620915","19610915","2.43938","-559","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19630915","19620915","2.4375","64","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19640915","19630915","2.43688","-629","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19650915","19640915","2.43625","-258","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19660915","19650915","2.43375","265","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19670915","19660915","2.42625","640","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19689999","19679999","2.4275","-541","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19699999","19689999","2.43125","97","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19709999","19699999","2.4325","-863","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19719999","19709999","2.43625","-627","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19729999","19719999","2.43938","144","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19730925","19720928","2.44125","206","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19740915","19730915","2.44188","274","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19750915","19740915","2.4475","-110","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19760915","19750915","2.45","-309","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19779999","19769999","2.45187","1731","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19789999","19779999","2.45313","1691","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19790915","19780915","2.45688","-304","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19800915","19790915","2.45938","1662","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19810915","19800915","2.46062","827","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19820915","19810915","2.50375","-69","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19830915","19820915","2.47375","27","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19840915","19830915","2.47063","-329","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19859999","19849999","2.46563","-1303","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19860915","19850915","2.46188","-409","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19879999","19869999","2.45688","-2136","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19889999","19879999","2.45438","-1550","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19891002","19880915","2.44813","-358","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19900929","19891002","2.43938","-1584","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19911004","19900929","2.40062","358","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19920930","19911004","2.43688","103","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19939999","19929999","2.435","1322","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19949999","19939999","2.43313","-331","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19959999","19949999","2.43125","290","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19969999","19959999","2.42937","-809","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19979999","19969999","2.42625","-130","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19989999","19979999","2.42062","-2242","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","19999999","19989999","2.41438","-294","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","20000913","19990915","2.31","92","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","20019999","20009999","2.29937","-30","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","20029999","20019999","2.28625","43","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","20039999","20029999","2.2775","-1846","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","20040923","20030918","2.2525","-702","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","20059999","20049999","2.2225","-792","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","20069999","20059999","2.20812","-1267","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","20079999","20069999","2.19625","438","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","20080916","20070921","2.17937","-353","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","20090921","20080916","2.19125","-1053","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","20100911","20090922","2.18125","-833","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","20110906","20100911","2.16438","-909","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","20121005","20110906","2.1375","-1404","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","20130829","20121005","2.1375","122","","","VAW / ETH Zuerich"
"CH","HOHLAUB","3332","20140902","20130829","2.1375","-53","","Bauder A. (VAW) Huss M. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","HOHLAUB","3332","20150921","20140902","2.1375","-1010","200","Bauder A. (VAW) Huss M. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","HOHLAUB","3332","20160822","20150921","2.1375","-437","","Bauder A. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","HOHLAUB","3332","20170821","20160822","2.12812","-1791","","Bauder A. (VAW)","VAW: Laboratory of Hydraulics Hydrology and Glaciology ETH Zurich"
"CH","HOHLAUB","3332","20180906","20170821","2.12812","-623","","Andreas Bauder","VAW / ETH Zuerich"
"CH","HOHWAENG","5495","19719999","19709999","","-74","","",""
"CH","HOHWAENG","5495","19729999","19719999","","-357","","",""
"CH","HOHWAENG","5495","19739999","19729999","","-118","","",""
"CH","HOHWAENG","5495","19749999","19739999","","468","","",""
"CH","HOHWAENG","5495","19759999","19749999","","770","","",""
"CH","HOHWAENG","5495","19769999","19759999","","346","","",""
"CH","HOHWAENG","5495","19779999","19769999","","2128","","",""
"CH","KESSJEN","393","19560915","19550915","0.62187","-242","","","VAW / ETH Zuerich"
"CH","KESSJEN","393","19570915","19560915","0.61562","19","","","VAW / ETH Zuerich"
